Run,Fitness1,Solution1,Fitness2,Solution2
6,1.8553393E-15,0050005000500050005000500050005000500050,6.699528E-16,0050005000500050005000500050005000500050
7,3.5763486E-14,0050005000500050005000500050005000500050,8.8048025E-15,0050005000500050005000500050005000500050
8,2.2482976E-16,0050005000500050005000500050005000500050,1.7810816E-16,0050005000500050005000500050005000500050
9,1.5046292E-16,0050005000500050005000500050005000500050,4.2230502E-17,0050005000500050005000500050005000500050
10,4.1678496E-18,0050005000500050005000500050005000500050,1.331555E-17,0050005000500050005000500050005000500050
11,6.09707E-17,0050005000500050005000500050005000500050,2.6141485E-17,0050005000500050005000500050005000500050
12,8.776374E-18,0050005000500050005000500050005000500050,3.158056E-18,0050005000500050005000500050005000500050
13,6.116336E-18,0050005000500050005000500050005000500050,3.3745687E-18,0050005000500050005000500050005000500050
14,4.5379997E-16,0050005000500050005000500050005000500050,4.7177444E-18,0050005000500050005000500050005000500050
15,4.608355E-16,0050005000500050005000500050005000500050,1.1254727E-16,0050005000500050005000500050005000500050
16,1.27296E-17,0050005000500050005000500050005000500050,1.0032634E-15,0050005000500050005000500050005000500050
17,4.4741937E-16,0050005000500050005000500050005000500050,1.2542612E-16,0050005000500050005000500050005000500050
18,6.3695604E-18,0050005000500050005000500050005000500050,4.275677E-18,0050005000500050005000500050005000500050
19,5.806703E-18,0050005000500050005000500050005000500050,4.762029E-18,0050005000500050005000500050005000500050
20,2.395815E-18,0050005000500050005000500050005000500050,3.3179288E-18,0050005000500050005000500050005000500050
21,4.537877E-16,0050005000500050005000500050005000500050,4.716928E-18,0050005000500050005000500050005000500050
22,4.4887415E-18,0050005000500050005000500050005000500050,1.7212413E-17,0050005000500050005000500050005000500050
23,3.7876663E-17,0050005000500050005000500050005000500050,2.8363146E-17,0050005000500050005000500050005000500050
24,7.330353E-14,0050005000500050005000500050005000500050,1.6946934E-14,0050005000500050005000500050005000500050
25,3.7659978E-17,0050005000500050005000500050005000500050,1.5547574E-17,0050005000500050005000500050005000500050
26,5.282136E-18,0050005000500050005000500050005000500050,5.9896516E-18,0050005000500050005000500050005000500050
27,4.1379033E-15,0050005000500050005000500050005000500050,9.986756E-16,0050005000500050005000500050005000500050
28,1.3378884E-13,0050005000500050005000500050005000500050,3.1643294E-14,0050005000500050005000500050005000500050
29,3.649846E-18,0050005000500050005000500050005000500050,3.4220582E-18,0050005000500050005000500050005000500050
0,3.154328E-18,0050005000500050005000500050005000500050,3.0846773E-18,0050005000500050005000500050005000500050
1,9.754487E-17,0050005000500050005000500050005000500050,1.4956774E-17,0050005000500050005000500050005000500050
2,1.206224E-16,0050005000500050005000500050005000500050,6.287803E-17,0050005000500050005000500050005000500050
3,5.3808827E-16,0050005000500050005000500050005000500050,1.9267871E-16,0050005000500050005000500050005000500050
4,4.55534E-16,0050005000500050005000500050005000500050,5.383743E-16,0050005000500050005000500050005000500050
5,1.835458E-18,0050005000500050005000500050005000500050,3.0695314E-18,0050005000500050005000500050005000500050
6,6.699528E-16,0050005000500050005000500050005000500050,2.049748E-17,0050005000500050005000500050005000500050
7,8.8048025E-15,0050005000500050005000500050005000500050,3.0387256E-15,0050005000500050005000500050005000500050
8,1.7810816E-16,0050005000500050005000500050005000500050,1.318523E-16,0050005000500050005000500050005000500050
9,4.2230502E-17,0050005000500050005000500050005000500050,2.0538251E-17,0050005000500050005000500050005000500050
10,1.331555E-17,0050005000500050005000500050005000500050,1.9921052E-17,0050005000500050005000500050005000500050
11,2.6141485E-17,0050005000500050005000500050005000500050,1.608673E-18,0050005000500050005000500050005000500050
12,3.158056E-18,0050005000500050005000500050005000500050,7.4855925E-18,0050005000500050005000500050005000500050
13,3.3745687E-18,0050005000500050005000500050005000500050,5.230923E-18,0050005000500050005000500050005000500050
14,4.7177444E-18,0050005000500050005000500050005000500050,3.4048707E-16,0050005000500050005000500050005000500050
15,1.1254727E-16,0050005000500050005000500050005000500050,4.194349E-17,0050005000500050005000500050005000500050
16,1.0032634E-15,0050005000500050005000500050005000500050,3.7991376E-16,0050005000500050005000500050005000500050
17,1.2542612E-16,0050005000500050005000500050005000500050,3.8222858E-17,0050005000500050005000500050005000500050
18,4.275677E-18,0050005000500050005000500050005000500050,1.1036047E-18,0050005000500050005000500050005000500050
19,4.762029E-18,0050005000500050005000500050005000500050,2.195926E-18,0050005000500050005000500050005000500050
20,3.3179288E-18,0050005000500050005000500050005000500050,4.351829E-18,0050005000500050005000500050005000500050
21,4.716928E-18,0050005000500050005000500050005000500050,3.4048218E-16,0050005000500050005000500050005000500050
22,1.7212413E-17,0050005000500050005000500050005000500050,3.2724347E-17,0050005000500050005000500050005000500050
23,2.8363146E-17,0050005000500050005000500050005000500050,9.129119E-18,0050005000500050005000500050005000500050
24,1.6946934E-14,0050005000500050005000500050005000500050,5.355697E-15,0050005000500050005000500050005000500050
25,1.5547574E-17,0050005000500050005000500050005000500050,9.081655E-18,0050005000500050005000500050005000500050
26,5.9896516E-18,0050005000500050005000500050005000500050,2.95003E-18,0050005000500050005000500050005000500050
27,9.986756E-16,0050005000500050005000500050005000500050,4.2794744E-16,0050005000500050005000500050005000500050
28,3.1643294E-14,0050005000500050005000500050005000500050,1.0682801E-14,0050005000500050005000500050005000500050
29,3.4220582E-18,0050005000500050005000500050005000500050,1.9353685E-18,0050005000500050005000500050005000500050
0,3.0846773E-18,0050005000500050005000500050005000500050,3.575076E-18,0050005000500050005000500050005000500050
1,1.4956774E-17,0050005000500050005000500050005000500050,1.4466061E-16,0050005000500050005000500050005000500050
2,6.287803E-17,0050005000500050005000500050005000500050,3.6104888E-16,0050005000500050005000500050005000500050
3,1.9267871E-16,0050005000500050005000500050005000500050,1.5120043E-15,0050005000500050005000500050005000500050
4,5.383743E-16,0050005000500050005000500050005000500050,3.9580568E-16,0050005000500050005000500050005000500050
5,3.0695314E-18,0050005000500050005000500050005000500050,4.7728206E-18,0050005000500050005000500050005000500050
6,2.049748E-17,0050005000500050005000500050005000500050,8.3681847E-16,0050005000500050005000500050005000500050
7,3.0387256E-15,0050005000500050005000500050005000500050,2.7447967E-14,0050005000500050005000500050005000500050
8,1.318523E-16,0050005000500050005000500050005000500050,1.4466149E-16,0050005000500050005000500050005000500050
9,2.0538251E-17,0050005000500050005000500050005000500050,1.0340845E-16,0050005000500050005000500050005000500050
10,1.9921052E-17,0050005000500050005000500050005000500050,3.7839795E-18,0050005000500050005000500050005000500050
11,1.608673E-18,0050005000500050005000500050005000500050,3.1900267E-17,0050005000500050005000500050005000500050
12,7.4855925E-18,0050005000500050005000500050005000500050,7.777172E-18,0050005000500050005000500050005000500050
13,5.230923E-18,0050005000500050005000500050005000500050,6.4874646E-18,0050005000500050005000500050005000500050
14,3.4048707E-16,0050005000500050005000500050005000500050,3.7960655E-16,0050005000500050005000500050005000500050
15,4.194349E-17,0050005000500050005000500050005000500050,3.2541132E-16,0050005000500050005000500050005000500050
16,3.7991376E-16,0050005000500050005000500050005000500050,3.4521938E-18,0050005000500050005000500050005000500050
17,3.8222858E-17,0050005000500050005000500050005000500050,3.4247128E-16,0050005000500050005000500050005000500050
18,1.1036047E-18,0050005000500050005000500050005000500050,1.9922784E-18,0050005000500050005000500050005000500050
19,2.195926E-18,0050005000500050005000500050005000500050,7.399716E-18,0050005000500050005000500050005000500050
20,4.351829E-18,0050005000500050005000500050005000500050,2.2075635E-18,0050005000500050005000500050005000500050
21,3.4048218E-16,0050005000500050005000500050005000500050,3.795986E-16,0050005000500050005000500050005000500050
22,3.2724347E-17,0050005000500050005000500050005000500050,5.654605E-18,0050005000500050005000500050005000500050
23,9.129119E-18,0050005000500050005000500050005000500050,3.1371367E-17,0050005000500050005000500050005000500050
24,5.355697E-15,0050005000500050005000500050005000500050,3.8638668E-14,0050005000500050005000500050005000500050
25,9.081655E-18,0050005000500050005000500050005000500050,1.8482555E-17,0050005000500050005000500050005000500050
26,2.95003E-18,0050005000500050005000500050005000500050,1.3817731E-18,0050005000500050005000500050005000500050
27,4.2794744E-16,0050005000500050005000500050005000500050,3.1218579E-15,0050005000500050005000500050005000500050
28,1.0682801E-14,0050005000500050005000500050005000500050,9.3261404E-14,0050005000500050005000500050005000500050
29,1.9353685E-18,0050005000500050005000500050005000500050,1.8939826E-18,0050005000500050005000500050005000500050
0,3.575076E-18,0050005000500050005000500050005000500050,3.059235E-18,0050005000500050005000500050005000500050
1,1.4466061E-16,0050005000500050005000500050005000500050,1.4872246E-16,0050005000500050005000500050005000500050
2,3.6104888E-16,0050005000500050005000500050005000500050,3.5934176E-16,0050005000500050005000500050005000500050
3,1.5120043E-15,0050005000500050005000500050005000500050,1.5129114E-15,0050005000500050005000500050005000500050
4,3.9580568E-16,0050005000500050005000500050005000500050,1.3381003E-16,0050005000500050005000500050005000500050
5,4.7728206E-18,0050005000500050005000500050005000500050,2.5535076E-18,0050005000500050005000500050005000500050
6,8.3681847E-16,0050005000500050005000500050005000500050,1.1336986E-15,0050005000500050005000500050005000500050
7,2.7447967E-14,0050005000500050005000500050005000500050,2.7966704E-14,0050005000500050005000500050005000500050
8,1.4466149E-16,0050005000500050005000500050005000500050,3.4158605E-16,0050005000500050005000500050005000500050
9,1.0340845E-16,0050005000500050005000500050005000500050,9.6469774E-17,0050005000500050005000500050005000500050
10,3.7839795E-18,0050005000500050005000500050005000500050,8.687856E-18,0050005000500050005000500050005000500050
11,3.1900267E-17,0050005000500050005000500050005000500050,4.4875107E-17,0050005000500050005000500050005000500050
12,7.777172E-18,0050005000500050005000500050005000500050,3.859225E-18,0050005000500050005000500050005000500050
13,6.4874646E-18,0050005000500050005000500050005000500050,4.315857E-18,0050005000500050005000500050005000500050
14,3.7960655E-16,0050005000500050005000500050005000500050,8.374153E-17,0050005000500050005000500050005000500050
15,3.2541132E-16,0050005000500050005000500050005000500050,3.2005124E-16,0050005000500050005000500050005000500050
16,3.4521938E-18,0050005000500050005000500050005000500050,3.2712428E-16,0050005000500050005000500050005000500050
17,3.4247128E-16,0050005000500050005000500050005000500050,3.5767928E-16,0050005000500050005000500050005000500050
18,1.9922784E-18,0050005000500050005000500050005000500050,3.012019E-18,0050005000500050005000500050005000500050
19,7.399716E-18,0050005000500050005000500050005000500050,1.17667964E-17,0050005000500050005000500050005000500050
20,2.2075635E-18,0050005000500050005000500050005000500050,1.7615793E-18,0050005000500050005000500050005000500050
21,3.795986E-16,0050005000500050005000500050005000500050,8.373872E-17,0050005000500050005000500050005000500050
22,5.654605E-18,0050005000500050005000500050005000500050,5.441857E-18,0050005000500050005000500050005000500050
23,3.1371367E-17,0050005000500050005000500050005000500050,4.0567386E-17,0050005000500050005000500050005000500050
24,3.8638668E-14,0050005000500050005000500050005000500050,2.5707374E-14,0050005000500050005000500050005000500050
25,1.8482555E-17,0050005000500050005000500050005000500050,2.777549E-17,0050005000500050005000500050005000500050
26,1.3817731E-18,0050005000500050005000500050005000500050,2.350552E-18,0050005000500050005000500050005000500050
27,3.1218579E-15,0050005000500050005000500050005000500050,3.1972288E-15,0050005000500050005000500050005000500050
28,9.3261404E-14,0050005000500050005000500050005000500050,9.0418545E-14,0050005000500050005000500050005000500050
29,1.8939826E-18,0050005000500050005000500050005000500050,3.1110573E-18,0050005000500050005000500050005000500050
0,3.059235E-18,0050005000500050005000500050005000500050,1.4779962E-18,0050005000500050005000500050005000500050
1,1.4872246E-16,0050005000500050005000500050005000500050,4.8617507E-17,0050005000500050005000500050005000500050
2,3.5934176E-16,0050005000500050005000500050005000500050,1.2017059E-16,0050005000500050005000500050005000500050
3,1.5129114E-15,0050005000500050005000500050005000500050,4.57452E-16,0050005000500050005000500050005000500050
4,1.3381003E-16,0050005000500050005000500050005000500050,4.5170864E-16,0050005000500050005000500050005000500050
5,2.5535076E-18,0050005000500050005000500050005000500050,1.4467073E-18,0050005000500050005000500050005000500050
6,1.1336986E-15,0050005000500050005000500050005000500050,4.941222E-16,0050005000500050005000500050005000500050
7,2.7966704E-14,0050005000500050005000500050005000500050,8.629137E-15,0050005000500050005000500050005000500050
8,3.4158605E-16,0050005000500050005000500050005000500050,2.9458872E-16,0050005000500050005000500050005000500050
9,9.6469774E-17,0050005000500050005000500050005000500050,2.780243E-17,0050005000500050005000500050005000500050
10,8.687856E-18,0050005000500050005000500050005000500050,1.4371307E-17,0050005000500050005000500050005000500050
11,4.4875107E-17,0050005000500050005000500050005000500050,2.0066297E-17,0050005000500050005000500050005000500050
12,3.859225E-18,0050005000500050005000500050005000500050,3.1686793E-18,0050005000500050005000500050005000500050
13,4.315857E-18,0050005000500050005000500050005000500050,1.281529E-18,0050005000500050005000500050005000500050
14,8.374153E-17,0050005000500050005000500050005000500050,1.5772942E-16,0050005000500050005000500050005000500050
15,3.2005124E-16,0050005000500050005000500050005000500050,9.505819E-17,0050005000500050005000500050005000500050
16,3.2712428E-16,0050005000500050005000500050005000500050,3.0083797E-16,0050005000500050005000500050005000500050
17,3.5767928E-16,0050005000500050005000500050005000500050,1.1737328E-16,0050005000500050005000500050005000500050
18,3.012019E-18,0050005000500050005000500050005000500050,1.1349197E-18,0050005000500050005000500050005000500050
19,1.17667964E-17,0050005000500050005000500050005000500050,3.3333706E-18,0050005000500050005000500050005000500050
20,1.7615793E-18,0050005000500050005000500050005000500050,2.2785958E-18,0050005000500050005000500050005000500050
21,8.373872E-17,0050005000500050005000500050005000500050,1.5772745E-16,0050005000500050005000500050005000500050
22,5.441857E-18,0050005000500050005000500050005000500050,1.7916582E-17,0050005000500050005000500050005000500050
23,4.0567386E-17,0050005000500050005000500050005000500050,1.530108E-17,0050005000500050005000500050005000500050
24,2.5707374E-14,0050005000500050005000500050005000500050,2.410088E-15,0050005000500050005000500050005000500050
25,2.777549E-17,0050005000500050005000500050005000500050,2.2749273E-17,0050005000500050005000500050005000500050
26,2.350552E-18,0050005000500050005000500050005000500050,2.7273642E-18,0050005000500050005000500050005000500050
27,3.1972288E-15,0050005000500050005000500050005000500050,1.1305042E-15,0050005000500050005000500050005000500050
28,9.0418545E-14,0050005000500050005000500050005000500050,2.5538594E-14,0050005000500050005000500050005000500050
29,3.1110573E-18,0050005000500050005000500050005000500050,2.7882224E-18,0050005000500050005000500050005000500050
0,1.4779962E-18,0050005000500050005000500050005000500050,9.292436E-19,0050005000500050005000500050005000500050
1,4.8617507E-17,0050005000500050005000500050005000500050,2.5143364E-17,0050005000500050005000500050005000500050
2,1.2017059E-16,0050005000500050005000500050005000500050,3.414758E-17,0050005000500050005000500050005000500050
3,4.57452E-16,0050005000500050005000500050005000500050,1.3514699E-16,0050005000500050005000500050005000500050
4,4.5170864E-16,0050005000500050005000500050005000500050,2.4826716E-16,0050005000500050005000500050005000500050
5,1.4467073E-18,0050005000500050005000500050005000500050,2.9767554E-18,0050005000500050005000500050005000500050
6,4.941222E-16,0050005000500050005000500050005000500050,2.9795975E-17,0050005000500050005000500050005000500050
7,8.629137E-15,0050005000500050005000500050005000500050,1.447824E-15,0050005000500050005000500050005000500050
8,2.9458872E-16,0050005000500050005000500050005000500050,7.464721E-17,0050005000500050005000500050005000500050
9,2.780243E-17,0050005000500050005000500050005000500050,1.1337559E-17,0050005000500050005000500050005000500050
10,1.4371307E-17,0050005000500050005000500050005000500050,3.26539E-18,0050005000500050005000500050005000500050
11,2.0066297E-17,0050005000500050005000500050005000500050,3.0145967E-18,0050005000500050005000500050005000500050
12,3.1686793E-18,0050005000500050005000500050005000500050,7.492824E-18,0050005000500050005000500050005000500050
13,1.281529E-18,0050005000500050005000500050005000500050,6.6848944E-18,0050005000500050005000500050005000500050
14,1.5772942E-16,0050005000500050005000500050005000500050,3.3748688E-16,0050005000500050005000500050005000500050
15,9.505819E-17,0050005000500050005000500050005000500050,2.7333391E-17,0050005000500050005000500050005000500050
16,3.0083797E-16,0050005000500050005000500050005000500050,4.6403443E-17,0050005000500050005000500050005000500050
17,1.1737328E-16,0050005000500050005000500050005000500050,2.4774435E-17,0050005000500050005000500050005000500050
18,1.1349197E-18,0050005000500050005000500050005000500050,3.0771706E-18,0050005000500050005000500050005000500050
19,3.3333706E-18,0050005000500050005000500050005000500050,1.9832073E-18,0050005000500050005000500050005000500050
20,2.2785958E-18,0050005000500050005000500050005000500050,2.343316E-18,0050005000500050005000500050005000500050
21,1.5772745E-16,0050005000500050005000500050005000500050,3.3748103E-16,0050005000500050005000500050005000500050
22,1.7916582E-17,0050005000500050005000500050005000500050,5.7744453E-18,0050005000500050005000500050005000500050
23,1.530108E-17,0050005000500050005000500050005000500050,4.0220404E-18,0050005000500050005000500050005000500050
24,2.410088E-15,0050005000500050005000500050005000500050,5.3736105E-15,0050005000500050005000500050005000500050
25,2.2749273E-17,0050005000500050005000500050005000500050,1.3827749E-17,0050005000500050005000500050005000500050
26,2.7273642E-18,0050005000500050005000500050005000500050,1.4730099E-18,0050005000500050005000500050005000500050
27,1.1305042E-15,0050005000500050005000500050005000500050,2.8600163E-16,0050005000500050005000500050005000500050
28,2.5538594E-14,0050005000500050005000500050005000500050,8.376032E-15,0050005000500050005000500050005000500050
29,2.7882224E-18,0050005000500050005000500050005000500050,1.4758459E-18,0050005000500050005000500050005000500050
0,9.292436E-19,0050005000500050005000500050005000500050,1.7954077E-18,0050005000500050005000500050005000500050
1,2.5143364E-17,0050005000500050005000500050005000500050,1.5141654E-16,0050005000500050005000500050005000500050
2,3.414758E-17,0050005000500050005000500050005000500050,2.0358965E-16,0050005000500050005000500050005000500050
3,1.3514699E-16,0050005000500050005000500050005000500050,8.3213327E-16,0050005000500050005000500050005000500050
4,2.4826716E-16,0050005000500050005000500050005000500050,1.1845354E-17,0050005000500050005000500050005000500050
5,2.9767554E-18,0050005000500050005000500050005000500050,3.0205021E-18,0050005000500050005000500050005000500050
6,2.9795975E-17,0050005000500050005000500050005000500050,4.6363026E-16,0050005000500050005000500050005000500050
7,1.447824E-15,0050005000500050005000500050005000500050,1.275979E-14,0050005000500050005000500050005000500050
8,7.464721E-17,0050005000500050005000500050005000500050,1.1591165E-16,0050005000500050005000500050005000500050
9,1.1337559E-17,0050005000500050005000500050005000500050,6.251596E-17,0050005000500050005000500050005000500050
10,3.26539E-18,0050005000500050005000500050005000500050,8.495528E-18,0050005000500050005000500050005000500050
11,3.0145967E-18,0050005000500050005000500050005000500050,2.02914E-17,0050005000500050005000500050005000500050
12,7.492824E-18,0050005000500050005000500050005000500050,6.5309044E-18,0050005000500050005000500050005000500050
13,6.6848944E-18,0050005000500050005000500050005000500050,8.5539856E-18,0050005000500050005000500050005000500050
14,3.3748688E-16,0050005000500050005000500050005000500050,1.229985E-16,0050005000500050005000500050005000500050
15,2.7333391E-17,0050005000500050005000500050005000500050,1.8067852E-16,0050005000500050005000500050005000500050
16,4.6403443E-17,0050005000500050005000500050005000500050,6.233284E-17,0050005000500050005000500050005000500050
17,2.4774435E-17,0050005000500050005000500050005000500050,1.6962763E-16,0050005000500050005000500050005000500050
18,3.0771706E-18,0050005000500050005000500050005000500050,4.5510998E-18,0050005000500050005000500050005000500050
19,1.9832073E-18,0050005000500050005000500050005000500050,9.485953E-18,0050005000500050005000500050005000500050
20,2.343316E-18,0050005000500050005000500050005000500050,2.1254565E-18,0050005000500050005000500050005000500050
21,3.3748103E-16,0050005000500050005000500050005000500050,1.2299249E-16,0050005000500050005000500050005000500050
22,5.7744453E-18,0050005000500050005000500050005000500050,1.1092896E-17,0050005000500050005000500050005000500050
23,4.0220404E-18,0050005000500050005000500050005000500050,2.684108E-17,0050005000500050005000500050005000500050
24,5.3736105E-15,0050005000500050005000500050005000500050,1.7380237E-14,0050005000500050005000500050005000500050
25,1.3827749E-17,0050005000500050005000500050005000500050,1.8896885E-17,0050005000500050005000500050005000500050
26,1.4730099E-18,0050005000500050005000500050005000500050,1.5775647E-18,0050005000500050005000500050005000500050
27,2.8600163E-16,0050005000500050005000500050005000500050,1.4364333E-15,0050005000500050005000500050005000500050
28,8.376032E-15,0050005000500050005000500050005000500050,5.464971E-14,0050005000500050005000500050005000500050
29,1.4758459E-18,0050005000500050005000500050005000500050,8.682102E-19,0050005000500050005000500050005000500050
0,1.7954077E-18,0050005000500050005000500050005000500050,1.9308743E-18,0050005000500050005000500050005000500050
1,1.5141654E-16,0050005000500050005000500050005000500050,3.0857566E-17,0050005000500050005000500050005000500050
2,2.0358965E-16,0050005000500050005000500050005000500050,3.2681856E-17,0050005000500050005000500050005000500050
3,8.3213327E-16,0050005000500050005000500050005000500050,8.99585E-17,0050005000500050005000500050005000500050
4,1.1845354E-17,0050005000500050005000500050005000500050,1.09221054E-16,0050005000500050005000500050005000500050
5,3.0205021E-18,0050005000500050005000500050005000500050,1.2360631E-18,0050005000500050005000500050005000500050
6,4.6363026E-16,0050005000500050005000500050005000500050,9.7699374E-17,0050005000500050005000500050005000500050
7,1.275979E-14,0050005000500050005000500050005000500050,7.831821E-16,0050005000500050005000500050005000500050
8,1.1591165E-16,0050005000500050005000500050005000500050,1.6131754E-16,0050005000500050005000500050005000500050
9,6.251596E-17,0050005000500050005000500050005000500050,1.0434896E-17,0050005000500050005000500050005000500050
10,8.495528E-18,0050005000500050005000500050005000500050,1.9821989E-17,0050005000500050005000500050005000500050
11,2.02914E-17,0050005000500050005000500050005000500050,4.581088E-18,0050005000500050005000500050005000500050
12,6.5309044E-18,0050005000500050005000500050005000500050,4.0905425E-18,0050005000500050005000500050005000500050
13,8.5539856E-18,0050005000500050005000500050005000500050,1.0470084E-18,0050005000500050005000500050005000500050
14,1.229985E-16,0050005000500050005000500050005000500050,5.3479605E-18,0050005000500050005000500050005000500050
15,1.8067852E-16,0050005000500050005000500050005000500050,1.926457E-17,0050005000500050005000500050005000500050
16,6.233284E-17,0050005000500050005000500050005000500050,1.2381204E-16,0050005000500050005000500050005000500050
17,1.6962763E-16,0050005000500050005000500050005000500050,1.7666134E-17,0050005000500050005000500050005000500050
18,4.5510998E-18,0050005000500050005000500050005000500050,1.9815678E-18,0050005000500050005000500050005000500050
19,9.485953E-18,0050005000500050005000500050005000500050,5.9204518E-18,0050005000500050005000500050005000500050
20,2.1254565E-18,0050005000500050005000500050005000500050,1.5356447E-18,0050005000500050005000500050005000500050
21,1.2299249E-16,0050005000500050005000500050005000500050,5.3475117E-18,0050005000500050005000500050005000500050
22,1.1092896E-17,0050005000500050005000500050005000500050,2.5287856E-17,0050005000500050005000500050005000500050
23,2.684108E-17,0050005000500050005000500050005000500050,1.0657504E-17,0050005000500050005000500050005000500050
24,1.7380237E-14,0050005000500050005000500050005000500050,3.5083338E-15,0050005000500050005000500050005000500050
25,1.8896885E-17,0050005000500050005000500050005000500050,8.221403E-18,0050005000500050005000500050005000500050
26,1.5775647E-18,0050005000500050005000500050005000500050,3.026145E-18,0050005000500050005000500050005000500050
27,1.4364333E-15,0050005000500050005000500050005000500050,8.835076E-17,0050005000500050005000500050005000500050
28,5.464971E-14,0050005000500050005000500050005000500050,4.063998E-15,0050005000500050005000500050005000500050
29,8.682102E-19,0050005000500050005000500050005000500050,1.7489518E-18,0050005000500050005000500050005000500050
0,1.9308743E-18,0050005000500050005000500050005000500050,1.2824682E-18,0050005000500050005000500050005000500050
1,3.0857566E-17,0050005000500050005000500050005000500050,2.469465E-17,0050005000500050005000500050005000500050
2,3.2681856E-17,0050005000500050005000500050005000500050,6.6918376E-17,0050005000500050005000500050005000500050
3,8.99585E-17,0050005000500050005000500050005000500050,2.9631E-16,0050005000500050005000500050005000500050
4,1.09221054E-16,0050005000500050005000500050005000500050,2.0927073E-16,0050005000500050005000500050005000500050
5,1.2360631E-18,0050005000500050005000500050005000500050,1.8420357E-18,0050005000500050005000500050005000500050
6,9.7699374E-17,0050005000500050005000500050005000500050,7.252842E-17,0050005000500050005000500050005000500050
7,7.831821E-16,0050005000500050005000500050005000500050,5.029145E-15,0050005000500050005000500050005000500050
8,1.6131754E-16,0050005000500050005000500050005000500050,7.623975E-17,0050005000500050005000500050005000500050
9,1.0434896E-17,0050005000500050005000500050005000500050,2.1394558E-17,0050005000500050005000500050005000500050
10,1.9821989E-17,0050005000500050005000500050005000500050,6.7353144E-18,0050005000500050005000500050005000500050
11,4.581088E-18,0050005000500050005000500050005000500050,4.613672E-18,0050005000500050005000500050005000500050
12,4.0905425E-18,0050005000500050005000500050005000500050,9.569119E-18,0050005000500050005000500050005000500050
13,1.0470084E-18,0050005000500050005000500050005000500050,4.7338864E-18,0050005000500050005000500050005000500050
14,5.3479605E-18,0050005000500050005000500050005000500050,1.4523795E-16,0050005000500050005000500050005000500050
15,1.926457E-17,0050005000500050005000500050005000500050,6.6226747E-17,0050005000500050005000500050005000500050
16,1.2381204E-16,0050005000500050005000500050005000500050,9.3699036E-17,0050005000500050005000500050005000500050
17,1.7666134E-17,0050005000500050005000500050005000500050,6.7920945E-17,0050005000500050005000500050005000500050
18,1.9815678E-18,0050005000500050005000500050005000500050,1.4694527E-18,0050005000500050005000500050005000500050
19,5.9204518E-18,0050005000500050005000500050005000500050,1.4666986E-18,0050005000500050005000500050005000500050
20,1.5356447E-18,0050005000500050005000500050005000500050,1.7864516E-18,0050005000500050005000500050005000500050
21,5.3475117E-18,0050005000500050005000500050005000500050,1.4523546E-16,0050005000500050005000500050005000500050
22,2.5287856E-17,0050005000500050005000500050005000500050,1.2447305E-17,0050005000500050005000500050005000500050
23,1.0657504E-17,0050005000500050005000500050005000500050,1.7273582E-18,0050005000500050005000500050005000500050
24,3.5083338E-15,0050005000500050005000500050005000500050,6.195015E-15,0050005000500050005000500050005000500050
25,8.221403E-18,0050005000500050005000500050005000500050,5.9902542E-18,0050005000500050005000500050005000500050
26,3.026145E-18,0050005000500050005000500050005000500050,4.1987125E-18,0050005000500050005000500050005000500050
27,8.835076E-17,0050005000500050005000500050005000500050,5.5258407E-16,0050005000500050005000500050005000500050
28,4.063998E-15,0050005000500050005000500050005000500050,1.730995E-14,0050005000500050005000500050005000500050
29,1.7489518E-18,0050005000500050005000500050005000500050,2.500909E-18,0050005000500050005000500050005000500050
0,1.2824682E-18,0050005000500050005000500050005000500050,8.918615E-19,0050005000500050005000500050005000500050
1,2.469465E-17,0050005000500050005000500050005000500050,9.675524E-17,0050005000500050005000500050005000500050
2,6.6918376E-17,0050005000500050005000500050005000500050,2.2072309E-16,0050005000500050005000500050005000500050
3,2.9631E-16,0050005000500050005000500050005000500050,9.286043E-16,0050005000500050005000500050005000500050
4,2.0927073E-16,0050005000500050005000500050005000500050,1.21959055E-17,0050005000500050005000500050005000500050
5,1.8420357E-18,0050005000500050005000500050005000500050,2.5557211E-18,0050005000500050005000500050005000500050
6,7.252842E-17,0050005000500050005000500050005000500050,4.3317728E-16,0050005000500050005000500050005000500050
7,5.029145E-15,0050005000500050005000500050005000500050,1.6153398E-14,0050005000500050005000500050005000500050
8,7.623975E-17,0050005000500050005000500050005000500050,1.0494326E-16,0050005000500050005000500050005000500050
9,2.1394558E-17,0050005000500050005000500050005000500050,6.138531E-17,0050005000500050005000500050005000500050
10,6.7353144E-18,0050005000500050005000500050005000500050,2.1740236E-18,0050005000500050005000500050005000500050
11,4.613672E-18,0050005000500050005000500050005000500050,1.8394847E-17,0050005000500050005000500050005000500050
12,9.569119E-18,0050005000500050005000500050005000500050,6.784404E-18,0050005000500050005000500050005000500050
13,4.7338864E-18,0050005000500050005000500050005000500050,5.4419133E-18,0050005000500050005000500050005000500050
14,1.4523795E-16,0050005000500050005000500050005000500050,2.156007E-16,0050005000500050005000500050005000500050
15,6.6226747E-17,0050005000500050005000500050005000500050,2.0012843E-16,0050005000500050005000500050005000500050
16,9.3699036E-17,0050005000500050005000500050005000500050,3.857557E-18,0050005000500050005000500050005000500050
17,6.7920945E-17,0050005000500050005000500050005000500050,2.0774395E-16,0050005000500050005000500050005000500050
18,1.4694527E-18,0050005000500050005000500050005000500050,1.6946079E-18,0050005000500050005000500050005000500050
