,Indicator,Metaheuristic,Function,DRoC Type A,DRoC Type B,ERT Diversity,Critical Diversity,FRoC Type A,FRoC Type B,ERT Fitness,Critical Fitness,SRoC Type A,SRoC Type B,ERT Separation,Critical Separation,MRoC Type A,MRoC Type B,ERT Mobility,Critical Mobility,ntotal*,nshared*,Mean ID,Mean GC,SNID,EXPLORE%,INFEASIBLE%
1777,ERT Fitness,VonNeumannPSO,Qing,0.05824208612698276,0.035053557181962076,0.2284805760290095,0.0038689728825962778,0.910250309287352,0.10146064213038028,1.0,-0.10792934005909537,-0.21987999240161915,-0.23684656770719942,-0.15981713734275454,0.25073813219313373,0.18435550823861124,0.11110060023566153,0.14180278224550436,-0.17228447030842134,0.15134626704109008,-0.2187011745175066,-0.22619510233216358,-0.20302052640488635,-0.07158493598123546,0.45866980863835644,-0.12934874754529327
1778,Critical Fitness,VonNeumannPSO,Qing,0.1080813204816621,-0.017601220302386537,0.13630007956813578,-0.03087559246963136,-0.13866776168245365,-0.9999680680894949,-0.10792934005909537,1.0,0.03342054953052104,-0.037462483801310155,0.25544328185886916,0.02277923419242369,0.09895473407563754,0.22486627605530896,0.22758882439964348,-0.17868340455009912,0.3561540920137106,0.07090351026979598,0.04617245060071779,0.059173172041098565,-0.2985524997198218,0.19681023921302154,-0.10051560670984942
1779,SRoC Type A,VonNeumannPSO,Qing,0.4036008624765956,0.08181523114193093,0.3640457599745086,-0.13143263346832448,-0.2987992032696066,-0.02933730053410169,-0.21987999240161915,0.03342054953052104,1.0,0.2816848234446426,0.9324332240275899,-0.32340097828077885,0.15550730409982993,-0.06383053925883957,0.3261438762076383,0.09591142252690404,0.3454001973006935,0.2758164058878107,-0.32748352715626183,-0.013923731882503485,0.003317193629170791,0.29933544901879544,0.10256655532351408
1780,SRoC Type B,VonNeumannPSO,Qing,-0.34630643835075725,0.15897809302709348,-0.4609744086474433,-0.08572645296527283,-0.14354608137879515,0.03766425262739327,-0.23684656770719942,-0.037462483801310155,0.2816848234446426,1.0,0.221702111882407,-0.9986547085267682,0.04942228934505992,0.26285158066480885,0.12142800962837544,-0.18023945798797994,-0.6080756033717205,-0.3985847433478049,-0.2270846891875293,0.18579830012651816,0.11681540835620385,-0.5698999901456541,-0.056684166308654735
1781,ERT Separation,VonNeumannPSO,Qing,0.47501296976404395,0.09812315248020662,0.43806088153363765,-0.15286066935242454,-0.29161401790344993,-0.2517820665534169,-0.15981713734275454,0.25544328185886916,0.9324332240275899,0.221702111882407,1.0,-0.26637755984952804,0.21039733433144758,0.00347664641229952,0.43832771006749904,0.021331838322745867,0.47297115193999606,0.342383524631044,-0.30052786868938025,-0.006204791532322136,-0.08815708229267091,0.404170441167583,0.09280007168098954
1782,Critical Separation,VonNeumannPSO,Qing,0.3271952529765994,-0.16327749518383283,0.439709833773541,0.09446651861229909,0.1609403467405289,-0.023220383069425053,0.25073813219313373,0.02277923419242369,-0.32340097828077885,-0.9986547085267682,-0.26637755984952804,1.0,-0.05285321819682766,-0.2550848728564699,-0.13555831308010233,0.17306437279977416,0.5841402207037372,0.3773906072028667,0.2329008690565272,-0.18281769212891713,-0.11462705262827663,0.5495338328577454,0.047869812022985986
1783,MRoC Type A,VonNeumannPSO,Qing,0.3344041879543169,0.4135764243803371,0.35492998685566757,-0.42281231825265797,0.19671296204485275,-0.09921825705017705,0.18435550823861124,0.09895473407563754,0.15550730409982993,0.04942228934505992,0.21039733433144758,-0.05285321819682766,1.0,0.7217419206471545,0.6771264868458019,-0.6212106285801039,0.2826777645056863,-0.23689389878942005,-0.14763107764366845,0.027177161501359615,0.04312311480020781,0.291533847137588,-0.1290457974839608
1784,MRoC Type B,VonNeumannPSO,Qing,0.09964972223512852,0.3912209678703733,0.058256068278196405,-0.35624979982874805,0.16705968451520156,-0.22567224820558315,0.11110060023566153,0.22486627605530896,-0.06383053925883957,0.26285158066480885,0.00347664641229952,-0.2550848728564699,0.7217419206471545,1.0,0.7149373310162096,-0.9072020003247389,0.02822043364713279,-0.31597898554284665,-0.20692770452117232,0.19338281135562232,0.09398444089435153,0.008295615165693554,-0.20020497381345248
1785,ERT Mobility,VonNeumannPSO,Qing,0.43503068686903473,0.36461259556777786,0.4248965911993879,-0.39357885558040906,0.15791150725330344,-0.2273685542057183,0.14180278224550436,0.22758882439964348,0.3261438762076383,0.12142800962837544,0.43832771006749904,-0.13555831308010233,0.6771264868458019,0.7149373310162096,1.0,-0.7634531019014962,0.43696643740880337,-0.09241228669119012,-0.30388530088059473,0.18445320932811457,0.1128920049189437,0.32725336415778605,-0.3837953528847152
1786,Critical Mobility,VonNeumannPSO,Qing,-0.10140497105069707,-0.3760259569356007,-0.09884939983725707,0.34314029236527643,-0.2754128834551425,0.18006430119071962,-0.17228447030842134,-0.17868340455009912,0.09591142252690404,-0.18023945798797994,0.021331838322745867,0.17306437279977416,-0.6212106285801039,-0.9072020003247389,-0.7634531019014962,1.0,-0.11001899316141758,0.19991538771783432,0.19892419907339837,-0.17366053000994158,-0.23112699008748266,-0.0458117967059474,0.42111063404137916
1787,ntotal*,VonNeumannPSO,Qing,0.6604222690446351,-0.029857134541208974,0.7898967122353554,-0.07987884822882127,0.03560705765102207,-0.3545671482931873,0.15134626704109008,0.3561540920137106,0.3454001973006935,-0.6080756033717205,0.47297115193999606,0.5841402207037372,0.2826777645056863,0.02822043364713279,0.43696643740880337,-0.11001899316141758,1.0,0.5257642696441375,-0.04164818689339763,-0.10907583058395758,-0.20113869150387423,0.8319967310909716,-0.18456691265283
1788,nshared*,VonNeumannPSO,Qing,0.22738467808181506,-0.40525614342449484,0.1895506354353904,0.35057002439919477,-0.3471211997787733,-0.0679071457534912,-0.2187011745175066,0.07090351026979598,0.2758164058878107,-0.3985847433478049,0.342383524631044,0.3773906072028667,-0.23689389878942005,-0.31597898554284665,-0.09241228669119012,0.19991538771783432,0.5257642696441375,1.0,0.01786573163970034,-0.10358224818064325,-0.04541664967576307,0.24385319549076462,-0.007411793789729136
1789,Mean ID,VonNeumannPSO,Qing,-0.04902133162816629,0.014135311860728167,0.02395099739356686,-0.08544770915697,-0.16903320059536875,-0.045036945743709964,-0.22619510233216358,0.04617245060071779,-0.32748352715626183,-0.2270846891875293,-0.30052786868938025,0.2329008690565272,-0.14763107764366845,-0.20692770452117232,-0.30388530088059473,0.19892419907339837,-0.04164818689339763,0.01786573163970034,1.0,-0.27485054666751246,0.0038042757250121547,-0.0666240779383264,0.03928380868267254
1790,Mean GC,VonNeumannPSO,Qing,0.0471874452410498,-0.0821420074322825,-0.04326679965344752,0.07571282500982186,-0.08499226260225078,-0.05876347105392818,-0.20302052640488635,0.059173172041098565,-0.013923731882503485,0.18579830012651816,-0.006204791532322136,-0.18281769212891713,0.027177161501359615,0.19338281135562232,0.18445320932811457,-0.17366053000994158,-0.10907583058395758,-0.10358224818064325,-0.27485054666751246,1.0,0.2659722655907825,-0.1724780237306059,0.023884677885238823
1791,SNID,VonNeumannPSO,Qing,-0.08187295758585415,-0.06132292879349927,-0.14911901583272022,0.0827283454797979,0.14137766647927114,0.29898497393838486,-0.07158493598123546,-0.2985524997198218,0.003317193629170791,0.11681540835620385,-0.08815708229267091,-0.11462705262827663,0.04312311480020781,0.09398444089435153,0.1128920049189437,-0.23112699008748266,-0.20113869150387423,-0.04541664967576307,0.0038042757250121547,0.2659722655907825,1.0,-0.15051052863403777,-0.1849332885350356
1792,EXPLORE%,VonNeumannPSO,Qing,0.6245710785238854,0.17483638519399555,0.8716357247307118,-0.2335271145563936,0.3438551413122878,-0.19686710918503436,0.45866980863835644,0.19681023921302154,0.29933544901879544,-0.5698999901456541,0.404170441167583,0.5495338328577454,0.291533847137588,0.008295615165693554,0.32725336415778605,-0.0458117967059474,0.8319967310909716,0.24385319549076462,-0.0666240779383264,-0.1724780237306059,-0.15051052863403777,1.0,-0.11776839805713403
1793,INFEASIBLE%,VonNeumannPSO,Qing,-0.03853209974475758,-0.08695767798243348,-0.15440519500848554,0.08861973794409447,-0.33315660005008474,0.10209458513565306,-0.12934874754529327,-0.10051560670984942,0.10256655532351408,-0.056684166308654735,0.09280007168098954,0.047869812022985986,-0.1290457974839608,-0.20020497381345248,-0.3837953528847152,0.42111063404137916,-0.18456691265283,-0.007411793789729136,0.03928380868267254,0.023884677885238823,-0.1849332885350356,-0.11776839805713403,1.0
1794,DRoC Type A,GBestPSO,Rosenbrock,1.0,0.3179719853790021,0.8560486986664161,-0.38195842588976375,-0.4373797157261254,-0.004529084944074387,-0.5104637125846833,0.006404718444902512,0.2673166415940951,-0.013384914190891306,0.025718273785448113,-0.09766359961844195,-0.14260725518293485,-0.3323159878001123,-0.2901574833543938,0.2747264859088305,0.3819074089975907,-0.08050679787500045,0.010797035775829607,-0.010797035775829605,-0.06207430899497323,0.6931669614539616,-0.08498327234205295
1795,DRoC Type B,GBestPSO,Rosenbrock,0.3179719853790021,1.0,0.3416730127176037,-0.9908964802525628,-0.21476697497008568,0.03132877791337864,-0.2611856823198651,-0.030479302951386438,0.04685257899873318,-0.009645305587470879,-0.3888462026106488,-0.05295351734800239,0.008454834662541742,0.052189535977876504,-0.06081986027433848,-0.13258568111175592,-0.3313731307575125,-0.3800514389918481,-0.03692538681495351,0.03692538681495583,0.2758756894916823,-0.11967154425771256,0.18296131581201866
1796,ERT Diversity,GBestPSO,Rosenbrock,0.8560486986664161,0.3416730127176037,1.0,-0.3922881830237585,-0.28798722317914793,0.06762322273443522,-0.31722979481456554,-0.06639561417208176,0.18939896866968609,0.0772763252588595,0.05934619417135566,-0.09476402754904062,-0.025036202941217937,-0.36928337426232133,-0.18338026821959433,0.28495079128679346,0.3070775268898649,0.054426997487200396,-0.12145126831210393,0.12145126831210304,-0.03422534057974126,0.7815387194573248,-0.2452509369344128
1797,Critical Diversity,GBestPSO,Rosenbrock,-0.38195842588976375,-0.9908964802525628,-0.3922881830237585,1.0,0.2570047968097044,-0.036634803338627925,0.31961028783395506,0.035368361706809584,-0.0584322094032158,0.02289750259392896,0.36698276037590977,0.04382405354513531,-0.0030541708950041504,-0.013063152536788223,0.07113116118024197,0.10130397952348665,0.27037490592712493,0.3929703621933448,0.055233569187038915,-0.0552335691870411,-0.30259045179599836,0.06652890310669143,-0.12804627181150843
1798,FRoC Type A,GBestPSO,Rosenbrock,-0.4373797157261254,-0.21476697497008568,-0.28798722317914793,0.2570047968097044,1.0,-0.15037619970603688,0.9388297150898559,0.14659911044922003,0.07021298471067665,0.23927275319129743,-0.15394383773756085,-0.2268238884595896,0.10629388115782763,0.16557581394385185,0.13204558206334885,-0.15906891760475686,-0.0068278790706012464,0.3006012771458411,-0.27519447034505473,0.2751944703450532,-0.1907735678698061,-0.18612472360288318,-0.049212211463361064
1799,FRoC Type B,GBestPSO,Rosenbrock,-0.004529084944074387,0.03132877791337864,0.06762322273443522,-0.036634803338627925,-0.15037619970603688,1.0,-0.1946023320296914,-0.999984476198864,-0.21626714353467708,0.3142748592658476,0.2261411720257567,-0.2261205356987935,-0.4162213264522174,-0.19050541214668082,-0.4416861707304166,0.1986432708962962,-0.22402321801279232,-0.26523218612964616,-0.14374561328054639,0.1437456132805459,-0.2558063425178453,-0.14900600600035044,0.15147724028519782
1800,ERT Fitness,GBestPSO,Rosenbrock,-0.5104637125846833,-0.2611856823198651,-0.31722979481456554,0.31961028783395506,0.9388297150898559,-0.1946023320296914,1.0,0.19037972982357804,0.048100594281500014,0.18539290873110853,-0.12975524151381831,-0.18025297998465928,0.14125751414867366,0.19311757421066536,0.2025591837529117,-0.17185496219054455,-0.08876226768724294,0.35994659604691165,-0.2854811242149271,0.2854811242149266,-0.18088885043723646,-0.23865626205000876,-0.10513748414924164
1801,Critical Fitness,GBestPSO,Rosenbrock,0.006404718444902512,-0.030479302951386438,-0.06639561417208176,0.035368361706809584,0.14659911044922003,-0.999984476198864,0.19037972982357804,1.0,0.21633433613872233,-0.3163748866895236,-0.22535071756595013,0.22786285170669227,0.4157167454203496,0.18868140016567847,0.44117731773133767,-0.19699440153829914,0.22588676671037888,0.26422839719450053,0.1451901896176324,-0.14519018961763183,0.25734753318138415,0.15070662486976605,-0.15161524991556305
1802,SRoC Type A,GBestPSO,Rosenbrock,0.2673166415940951,0.04685257899873318,0.18939896866968609,-0.0584322094032158,0.07021298471067665,-0.21626714353467708,0.048100594281500014,0.21633433613872233,1.0,0.25374031771784145,0.35384997083859043,-0.40391415288822746,-0.08322093505584084,-0.36499823045004504,-0.3134646201273135,0.348561520787984,0.1943003696562787,-0.04991412486934352,0.16442059055022717,-0.16442059055022726,0.08912250683623033,0.12092453659127705,-0.0053244154896725905
1803,SRoC Type B,GBestPSO,Rosenbrock,-0.013384914190891306,-0.009645305587470879,0.0772763252588595,0.02289750259392896,0.23927275319129743,0.3142748592658476,0.18539290873110853,-0.3163748866895236,0.25374031771784145,1.0,0.26474154498174074,-0.5837519073569525,-0.10745060414043177,-0.015168997311106004,-0.15663161165387016,0.004238525521726527,-0.06563990314354688,0.07644900856058724,-0.0938812047024839,0.09388120470248314,-0.15377860527371146,-0.012898107772345478,-0.035865469952257055
1804,ERT Separation,GBestPSO,Rosenbrock,0.025718273785448113,-0.3888462026106488,0.05934619417135566,0.36698276037590977,-0.15394383773756085,0.2261411720257567,-0.12975524151381831,-0.22535071756595013,0.35384997083859043,0.26474154498174074,1.0,-0.1637882718288469,0.005374425732946525,-0.2811154393745873,-0.09488981424920089,0.3124856197901491,0.3510335197427683,0.14666171126753075,0.1648653921255231,-0.164865392125524,-0.27947228140869845,0.1972503693426781,-0.11312719015481398
1805,Critical Separation,GBestPSO,Rosenbrock,-0.09766359961844195,-0.05295351734800239,-0.09476402754904062,0.04382405354513531,-0.2268238884595896,-0.2261205356987935,-0.18025297998465928,0.22786285170669227,-0.40391415288822746,-0.5837519073569525,-0.1637882718288469,1.0,0.2266866429541697,0.3000774510198982,0.47824918241529585,-0.2756138802522363,-0.012468912872766523,0.06338912733193583,0.1584467008713533,-0.15844670087135387,-0.01410925946434109,0.0023805765622661916,-0.027305490951395103
1806,MRoC Type A,GBestPSO,Rosenbrock,-0.14260725518293485,0.008454834662541742,-0.025036202941217937,-0.0030541708950041504,0.10629388115782763,-0.4162213264522174,0.14125751414867366,0.4157167454203496,-0.08322093505584084,-0.10745060414043177,0.005374425732946525,0.2266866429541697,1.0,0.5744216888653237,0.7145316258802376,-0.5820626358183119,-0.060245488821315814,0.06920006831585925,0.012238658926254907,-0.012238658926254153,0.09311428336704948,0.01424068587612403,-0.3551943378525575
1807,MRoC Type B,GBestPSO,Rosenbrock,-0.3323159878001123,0.052189535977876504,-0.36928337426232133,-0.013063152536788223,0.16557581394385185,-0.19050541214668082,0.19311757421066536,0.18868140016567847,-0.36499823045004504,-0.015168997311106004,-0.2811154393745873,0.3000774510198982,0.5744216888653237,1.0,0.6910290746721692,-0.9851772047990086,-0.4061596175354386,-0.10248702966939477,-0.10390038123896041,0.10390038123896117,0.04948478252861328,-0.41557607609508457,0.004061700774680126
1808,ERT Mobility,GBestPSO,Rosenbrock,-0.2901574833543938,-0.06081986027433848,-0.18338026821959433,0.07113116118024197,0.13204558206334885,-0.4416861707304166,0.2025591837529117,0.44117731773133767,-0.3134646201273135,-0.15663161165387016,-0.09488981424920089,0.47824918241529585,0.7145316258802376,0.6910290746721692,1.0,-0.701142237912543,0.02583196043014286,0.26282824618771417,-0.09373401447794115,0.0937340144779432,0.1334255789110353,-0.12485447673316422,-0.13984634259534973
1809,Critical Mobility,GBestPSO,Rosenbrock,0.2747264859088305,-0.13258568111175592,0.28495079128679346,0.10130397952348665,-0.15906891760475686,0.1986432708962962,-0.17185496219054455,-0.19699440153829914,0.348561520787984,0.004238525521726527,0.3124856197901491,-0.2756138802522363,-0.5820626358183119,-0.9851772047990086,-0.701142237912543,1.0,0.3799062908533362,0.1201306905323965,0.17682089804135626,-0.17682089804135692,-0.13289662502811722,0.37172285692389484,0.056434344611885165
